,ADANIPORTS_Volume,ADANIPORTS_Close,ASIANPAINT_Volume,ASIANPAINT_Close,AXISBANK_Volume,AXISBANK_Close,BAJFINANCE_Volume,BAJFINANCE_Close,BAJAJFINSV_Volume,BAJAJFINSV_Close,BHARTIARTL_Volume,BHARTIARTL_Close,INFRATEL_Volume,INFRATEL_Close,BPCL_Volume,BPCL_Close,BRITANNIA_Volume,BRITANNIA_Close,CIPLA_Volume,CIPLA_Close,COALINDIA_Volume,COALINDIA_Close,DRREDDY_Volume,DRREDDY_Close,EICHERMOT_Volume,EICHERMOT_Close,GAIL_Volume,GAIL_Close,GRASIM_Volume,GRASIM_Close,HCLTECH_Volume,HCLTECH_Close,HDFC_Volume,HDFC_Close,HDFCBANK_Volume,HDFCBANK_Close,HEROMOTOCO_Volume,HEROMOTOCO_Close,HINDALCO_Volume,HINDALCO_Close,HINDUNILVR_Volume,HINDUNILVR_Close,ICICIBANK_Volume,ICICIBANK_Close,INDUSINDBK_Volume,INDUSINDBK_Close,INFY_Volume,INFY_Close,IOC_Volume,IOC_Close,ITC_Volume,ITC_Close,JSWSTEEL_Volume,JSWSTEEL_Close,KOTAKBANK_Volume,KOTAKBANK_Close,LT_Volume,LT_Close,MARUTI_Volume,MARUTI_Close,NESTLEIND_Volume,NESTLEIND_Close,NTPC_Volume,NTPC_Close,ONGC_Volume,ONGC_Close,POWERGRID_Volume,POWERGRID_Close,RELIANCE_Volume,RELIANCE_Close,SHREECEM_Volume,SHREECEM_Close,SBIN_Volume,SBIN_Close,SUNPHARMA_Volume,SUNPHARMA_Close,TCS_Volume,TCS_Close,TATAMOTORS_Volume,TATAMOTORS_Close,TATASTEEL_Volume,TATASTEEL_Close,TECHM_Volume,TECHM_Close,TITAN_Volume,TITAN_Close,ULTRACEMCO_Volume,ULTRACEMCO_Close,WIPRO_Volume,WIPRO_Close,ZEEL_Volume,ZEEL_Close,BAJAJ_AUTO_Volume,BAJAJ_AUTO_Close,MM_Volume,MM_Close,NIFTY_50_Volume,NIFTY_50_Close,Label
1318,3443184.0,358.25,478426.0,1107.1,7194256.0,518.2,1153716.0,1695.6,73966.0,5119.85,4850714.0,415.6,4360743.0,320.25,4748632.0,414.7,88523.0,4838.2,1506405.0,540.75,3383841.0,269.4,410402.0,2108.3,26132.0,28030.5,2574726.0,438.4,1317448.0,1092.9,1547643.0,930.55,2664935.0,1809.55,1668306.0,1867.75,482411.0,3452.3,8362938.0,216.8,950972.0,1311.85,24593489.0,283.25,1549193.0,1753.1,3406584.0,1161.3,9690093.0,170.1,8011131.0,258.3,3731255.0,286.0,1765315.0,1053.05,1834024.0,1296.25,471749.0,8696.55,60100.0,7840.75,3726928.0,170.95,8348549.0,178.9,6396662.0,192.7,10116965.0,908.15,21361.0,16354.45,26828240.0,241.55,5098042.0,502.4,1163047.0,2831.35,9255091.0,338.2,11486245.0,580.9,1785067.0,619.05,3186401.0,887.55,180643.0,3925.15,1888816.0,288.45,2725681.0,559.2,325295.0,2834.95,1877037.0,730.85,237632983.0,10114.75,1
1319,4518979.0,362.4,828523.0,1112.65,29385110.0,499.5,1088426.0,1685.3,173772.0,5126.7,5133743.0,412.7,3440871.0,313.1,3663740.0,413.45,136672.0,4839.65,1203262.0,538.4,3980861.0,269.95,474396.0,2072.3,44127.0,27896.1,8750824.0,439.6,943252.0,1082.6,2739036.0,957.4,2788553.0,1789.6,1797538.0,1841.55,423299.0,3413.75,12819120.0,206.1,1301609.0,1301.65,31922568.0,275.55,1854651.0,1749.5,6004042.0,1167.6,8890932.0,168.85,11185677.0,256.0,6571245.0,286.0,1961492.0,1038.8,2280525.0,1267.9,644482.0,8607.25,97274.0,7793.8,9023161.0,170.05,6884971.0,177.4,5097792.0,194.25,10729694.0,893.9,28295.0,16039.3,27150262.0,234.8,4203954.0,503.2,1827061.0,2818.15,8578297.0,330.85,14133550.0,566.5,3153066.0,623.35,4132765.0,895.05,249194.0,3873.75,3289391.0,284.65,2132211.0,569.4,451122.0,2789.95,2276332.0,732.9,294515154.0,9998.05,1
1320,3884338.0,365.15,479675.0,1117.55,9498614.0,507.3,1288984.0,1741.6,126482.0,5151.05,4402440.0,421.5,5741657.0,313.8,3729942.0,419.55,96252.0,4858.0,1105319.0,541.8,2277261.0,273.45,500280.0,2104.0,26275.0,27873.05,12402962.0,425.15,1084040.0,1080.6,1785668.0,967.05,1922453.0,1830.15,2625442.0,1893.45,359650.0,3481.7,10187531.0,210.55,1032138.0,1324.3,24618534.0,281.65,1796664.0,1759.75,4465361.0,1155.25,13271876.0,167.2,12499724.0,258.1,3302313.0,293.9,7817249.0,1039.35,1697069.0,1297.4,447858.0,8765.3,62461.0,7829.05,5500046.0,169.85,4169998.0,178.9,8691285.0,194.9,6047262.0,901.1,27268.0,16273.45,30373940.0,246.5,4458072.0,505.1,1482105.0,2817.0,8907023.0,332.35,10929998.0,581.55,1552991.0,620.4,5918775.0,939.05,156418.0,3950.0,7029093.0,274.0,1384646.0,585.85,299008.0,2848.65,1890961.0,746.5,270665332.0,10130.65,1
1321,2631162.0,365.5,672158.0,1131.1,6423140.0,512.2,1670239.0,1772.45,129719.0,5258.95,6080433.0,413.2,4395421.0,324.95,4748218.0,420.75,242626.0,4964.8,2206872.0,545.05,1888128.0,276.2,324567.0,2102.45,35617.0,28424.1,6812861.0,320.95,734225.0,1088.85,1247600.0,972.05,3597668.0,1823.15,1534209.0,1892.6,325438.0,3464.7,15563344.0,218.5,1040328.0,1332.8,22377328.0,283.9,852040.0,1788.2,1901044.0,1154.0,10299533.0,174.85,8769415.0,258.9,4209223.0,298.85,2148618.0,1049.85,2003736.0,1307.55,423455.0,8852.3,125000.0,8112.7,3496078.0,171.05,3823981.0,179.6,4254453.0,195.95,6939577.0,899.8,38497.0,16094.7,31205051.0,254.35,6856832.0,495.1,1247287.0,2847.7,6822448.0,331.15,10038168.0,590.0,1135697.0,621.65,2756923.0,942.4,106468.0,3978.6,5339857.0,274.05,1852675.0,586.5,304403.0,2798.3,2422064.0,744.9,232713976.0,10184.15,1
1322,4766456.0,354.1,699839.0,1120.4,10980960.0,510.5,986960.0,1767.55,1229462.0,5171.55,10286301.0,398.7,2125043.0,322.45,5863342.0,427.45,263016.0,4970.6,2667979.0,545.45,6983849.0,283.3,665647.0,2080.55,78536.0,28372.65,9038392.0,328.55,7144177.0,1050.9,2310086.0,968.6,4010323.0,1825.6,2209377.0,1886.1,786796.0,3542.8,13861721.0,214.55,1337677.0,1333.35,27172599.0,278.35,2380088.0,1796.75,6279161.0,1131.8,17742434.0,176.6,12270479.0,255.5,5122171.0,288.15,5927388.0,1047.8,3989865.0,1310.9,1194227.0,8861.1,124076.0,8203.55,8449015.0,169.7,6229049.0,177.8,7928958.0,193.25,8759586.0,882.7,52620.0,16196.45,36673566.0,249.9,2924481.0,507.85,3432827.0,2849.15,10975624.0,326.85,18655057.0,571.05,5534298.0,638.7,11431588.0,942.3,464340.0,3950.0,5194922.0,281.15,2085254.0,575.5,680019.0,2744.7,3301815.0,738.9,354977198.0,10113.7,1
1323,2978988.0,369.7,428944.0,1150.15,7120498.0,499.05,633203.0,1818.6,239474.0,5267.4,4986921.0,395.1,2621067.0,320.65,2292147.0,423.4,145858.0,5107.05,2823880.0,576.25,2520975.0,277.5,245975.0,2132.1,31100.0,28288.75,3555524.0,324.8,1465741.0,1089.25,647823.0,979.5,2607397.0,1838.05,1149092.0,1931.2,244943.0,3646.0,8156843.0,211.25,708747.0,1351.3,73359584.0,261.85,663945.0,1804.6,4036351.0,1137.15,14001109.0,170.45,7029064.0,258.25,2582307.0,296.55,2666027.0,1096.55,1302024.0,1335.95,552649.0,9008.2,61024.0,8308.95,2805938.0,170.4,2235832.0,179.95,3837160.0,194.9,5712065.0,892.95,42960.0,16410.25,14993188.0,246.15,2709038.0,510.0,831494.0,2909.65,9874486.0,339.15,6889345.0,578.8,2095519.0,640.3,2764385.0,944.1,303869.0,3978.5,2453933.0,289.65,1225071.0,578.95,396178.0,2808.95,3567965.0,748.05,223135459.0,10211.8,1
1324,2679172.0,366.4,561118.0,1152.1,6053789.0,501.55,1049457.0,1834.25,189750.0,5381.6,4559620.0,402.2,7307907.0,321.0,3570144.0,426.25,107419.0,5099.8,2493190.0,570.3,1641179.0,278.95,279023.0,2124.9,30972.0,27990.0,2496761.0,329.75,902614.0,1087.9,1018000.0,969.25,1950749.0,1825.7,1019971.0,1915.9,318581.0,3644.95,18145471.0,207.95,979726.0,1348.4,40773239.0,270.05,1152587.0,1829.7,2038584.0,1140.45,8435498.0,174.15,5098212.0,258.5,5214588.0,303.05,1345130.0,1103.3,1123582.0,1330.4,339709.0,9026.45,60612.0,8343.95,3717328.0,169.35,3552271.0,177.5,3526792.0,198.55,6364728.0,899.55,14654.0,16644.0,19883309.0,250.5,3120925.0,502.25,968645.0,2911.25,6989584.0,343.1,10508317.0,579.7,3851192.0,615.95,2454365.0,931.95,240321.0,3951.2,1612729.0,283.9,1568079.0,581.55,324121.0,2792.0,2500384.0,770.1,211652029.0,10245.0,1
1325,5611445.0,367.8,607619.0,1136.0,6047813.0,492.25,1793441.0,1850.2,188780.0,5228.55,3627666.0,395.05,2739153.0,324.85,2451414.0,414.95,134190.0,5024.4,1852997.0,569.8,2946453.0,274.55,353719.0,2091.4,86068.0,28934.25,2967003.0,328.25,979864.0,1059.35,902390.0,959.25,2268911.0,1803.3,928527.0,1883.25,526063.0,3667.15,17752702.0,200.8,912607.0,1357.45,33486876.0,268.65,732382.0,1799.35,2406651.0,1124.2,5753755.0,171.15,8392947.0,258.6,5561514.0,295.85,1305078.0,1078.3,1285513.0,1296.15,488280.0,9013.5,66915.0,8351.05,3331860.0,166.55,3353172.0,175.4,5450232.0,196.05,6498407.0,894.9,28319.0,16318.05,18824449.0,247.3,2409577.0,507.55,1420910.0,2910.9,27157199.0,355.6,13909893.0,560.55,2670676.0,606.3,2930774.0,904.35,177225.0,3881.3,1634266.0,281.6,1035604.0,574.45,308672.0,2766.0,3295198.0,756.55,238182921.0,10128.4,1
1326,3648555.0,375.95,549137.0,1142.9,6682587.0,503.1,1385959.0,1915.6,205387.0,5443.85,8784680.0,393.9,2809718.0,320.7,1836525.0,422.45,102027.0,5067.85,2396864.0,560.35,1527043.0,277.8,375110.0,2111.1,51075.0,29677.75,2734385.0,332.4,984637.0,1094.25,1402552.0,962.05,3549233.0,1824.45,1214723.0,1908.9,440824.0,3782.15,24201909.0,214.15,588716.0,1382.2,26759108.0,278.65,613812.0,1836.95,3881772.0,1147.55,4094041.0,173.55,9113610.0,259.65,4210195.0,308.4,1987694.0,1118.3,1758313.0,1328.8,236956.0,9132.6,36648.0,8384.25,3263955.0,168.95,5375271.0,177.45,4878846.0,196.25,3898676.0,908.2,18397.0,16689.3,22880821.0,259.3,2772128.0,512.6,904712.0,2957.95,28886070.0,362.2,13262168.0,580.45,2809480.0,617.35,4148653.0,920.05,124669.0,3966.6,1055111.0,286.25,496158.0,586.1,341534.0,2808.15,2224647.0,774.6,244116235.0,10325.15,1
1327,2037081.0,379.3,395626.0,1143.5,3812133.0,500.2,1612001.0,1937.6,121693.0,5484.25,8494868.0,384.95,2806644.0,319.85,3530121.0,433.95,136390.0,5178.25,2420324.0,558.95,1527251.0,275.8,264845.0,2124.8,46332.0,29799.15,1681190.0,334.25,689054.0,1084.6,1257905.0,952.65,3260963.0,1829.0,930002.0,1923.4,213101.0,3779.45,15008286.0,214.0,633937.0,1374.8,31577015.0,280.65,498517.0,1824.15,2968871.0,1127.0,7938351.0,174.25,6098959.0,260.85,2787944.0,308.2,1293385.0,1119.2,1492796.0,1316.55,429514.0,9206.2,38544.0,8346.95,2612270.0,169.45,3633964.0,176.95,4471171.0,195.95,4418462.0,911.0,14276.0,17057.95,24868860.0,259.7,2395291.0,510.85,564509.0,2950.3,13297051.0,364.1,8520201.0,587.2,1160620.0,618.2,2819200.0,940.3,214201.0,3949.5,675853.0,283.95,704908.0,584.5,282872.0,2786.4,1194886.0,771.95,206355691.0,10331.6,1
1328,1571745.0,377.35,837112.0,1157.45,8708770.0,519.3,1131792.0,1944.25,137636.0,5561.3,11983251.0,380.3,1310795.0,316.0,6248014.0,450.35,62539.0,5162.9,1470765.0,556.75,1254956.0,274.45,223287.0,2121.25,24641.0,29805.75,2032225.0,330.8,486076.0,1078.5,854036.0,953.25,1480293.0,1836.7,1000884.0,1939.05,265991.0,3798.7,18411692.0,221.35,923543.0,1391.6,31712527.0,280.85,1148635.0,1860.1,3601441.0,1111.25,12237671.0,179.8,9217475.0,265.8,3191991.0,309.4,1851094.0,1118.25,1118116.0,1327.9,426170.0,9292.65,54041.0,8382.25,3275669.0,169.65,4046065.0,178.4,2593376.0,195.85,3572251.0,916.0,11224.0,17086.35,20208874.0,260.65,2645876.0,508.25,617933.0,2923.9,9555113.0,358.3,9489221.0,586.15,1427650.0,614.85,5116819.0,960.65,107499.0,3918.2,1119910.0,285.05,1633939.0,571.8,270316.0,2772.45,1813902.0,786.2,228512954.0,10379.35,1
1329,3493681.0,387.25,546269.0,1156.75,21689156.0,546.15,1013811.0,1926.05,157907.0,5412.9,11969955.0,385.55,3695713.0,312.45,5034563.0,451.15,74257.0,5134.25,1591682.0,558.15,2351145.0,280.9,515981.0,2112.1,46516.0,29972.05,1976604.0,331.95,431388.0,1081.9,1215886.0,948.45,1673162.0,1817.5,1516809.0,1920.85,321682.0,3718.3,27519382.0,230.0,969036.0,1391.5,44741783.0,288.8,610933.0,1847.95,4463029.0,1113.4,5146627.0,179.3,14682547.0,266.7,3478934.0,311.35,1198503.0,1113.65,2177789.0,1349.9,299119.0,9273.45,59706.0,8499.1,2172698.0,168.4,5180326.0,180.2,4253691.0,196.95,3865402.0,917.05,14209.0,16996.15,21201141.0,263.3,5693850.0,521.45,592266.0,2937.6,8201215.0,353.25,10850710.0,601.9,2085181.0,626.45,2434826.0,962.25,115836.0,3931.2,4377685.0,286.0,984946.0,573.75,298049.0,2766.45,2193150.0,777.6,259523888.0,10402.25,1
1330,2045552.0,377.9,419140.0,1155.85,9261807.0,539.8,1188976.0,1924.65,146251.0,5420.2,6933891.0,385.3,2250017.0,315.2,18488413.0,417.3,43801.0,5135.35,1789789.0,561.5,2997141.0,283.4,306020.0,2100.7,69483.0,30685.1,3422959.0,327.0,564081.0,1068.7,1858482.0,967.3,1917617.0,1812.4,717703.0,1918.85,291118.0,3739.35,18802049.0,234.2,1015714.0,1409.15,16811454.0,284.55,470440.0,1855.75,4512787.0,1124.25,28352223.0,167.35,5232228.0,265.15,6847386.0,312.2,883246.0,1126.1,1536552.0,1352.75,318010.0,9302.5,36711.0,8476.35,5656579.0,168.5,11607043.0,182.15,3257053.0,197.0,6007539.0,930.85,10279.0,16909.7,14885838.0,257.05,3619891.0,515.9,1562208.0,3014.15,5622957.0,355.8,8724716.0,608.05,2139871.0,633.35,3452488.0,979.95,139653.0,3924.65,1300675.0,285.7,2447568.0,575.2,275482.0,2755.55,1448946.0,789.0,258077363.0,10417.15,1
1331,3609657.0,372.35,360744.0,1165.2,8021652.0,548.75,535354.0,1929.35,79654.0,5420.75,4477422.0,380.2,3255853.0,321.75,19347963.0,418.65,111689.0,5162.85,1309557.0,556.15,1342136.0,281.5,679256.0,2060.5,58410.0,30681.55,2207374.0,326.05,956526.0,1064.45,4091383.0,1010.05,1296216.0,1829.05,1178129.0,1928.8,115113.0,3749.45,11712671.0,232.6,510556.0,1412.75,22954325.0,286.75,403510.0,1857.8,8522183.0,1162.6,28397376.0,168.25,6125006.0,261.95,2993563.0,308.25,1344409.0,1134.6,1695410.0,1357.45,300797.0,9204.45,83815.0,8636.95,5722517.0,169.5,4277125.0,181.75,1990005.0,196.35,4947725.0,928.7,7469.0,16943.35,18660913.0,253.8,2130074.0,513.0,3057180.0,3139.25,13145938.0,358.4,6628499.0,598.4,3614281.0,652.8,4379096.0,976.05,218223.0,3872.3,2246208.0,286.85,1018165.0,571.25,349414.0,2763.2,1146053.0,787.85,246027888.0,10458.65,1
1332,6485732.0,383.1,639579.0,1162.2,8788919.0,542.55,592886.0,1914.35,179869.0,5316.8,6974242.0,377.9,1949318.0,316.15,8810694.0,405.4,146845.0,5208.9,1019158.0,555.5,1836917.0,285.0,441352.0,2089.95,45232.0,31353.0,2223617.0,326.85,620868.0,1063.65,3180555.0,991.25,1849910.0,1840.6,824293.0,1925.0,164961.0,3725.9,16774668.0,237.8,534981.0,1410.55,17497198.0,288.25,408479.0,1861.3,10613519.0,1171.45,11452443.0,165.35,4991314.0,260.75,4046812.0,308.5,2952078.0,1151.1,1320241.0,1354.85,366224.0,9123.95,50680.0,8687.5,2902637.0,170.95,3050131.0,182.5,1933883.0,197.5,5767984.0,938.85,13088.0,16923.4,25654020.0,250.95,2687330.0,519.4,4089559.0,3153.3,5935628.0,357.05,6716146.0,594.05,5653116.0,671.55,3311755.0,987.15,304761.0,3878.95,3184290.0,294.15,1152067.0,575.95,400416.0,2786.2,2183881.0,789.6,219724716.0,10480.6,1
1333,2682231.0,387.5,550645.0,1178.85,6418203.0,542.4,772723.0,1943.3,80113.0,5386.15,3731213.0,376.65,1523518.0,321.7,5507775.0,408.2,95667.0,5312.35,6741354.0,584.95,1222199.0,286.1,289585.0,2102.45,35006.0,31299.25,1564070.0,324.7,805704.0,1092.4,1912264.0,999.9,2555945.0,1870.45,711936.0,1942.1,164316.0,3803.15,9325515.0,239.45,325041.0,1419.5,16874313.0,287.6,636242.0,1864.65,12372542.0,1133.2,12701567.0,165.0,5212182.0,264.45,2741849.0,308.9,1625382.0,1172.1,1304778.0,1368.1,271057.0,9232.0,87657.0,8749.4,3078790.0,174.1,2308502.0,181.5,5415997.0,199.2,4084450.0,937.05,7883.0,16968.3,16408377.0,249.0,3104869.0,512.15,3135137.0,3187.65,19157051.0,339.15,5145813.0,591.6,3931095.0,668.7,2247785.0,980.5,180569.0,3917.0,2346056.0,289.9,1007968.0,578.1,479220.0,2838.3,2896629.0,801.45,200950876.0,10528.35,1
1334,3770554.0,383.4,432543.0,1176.0,5541004.0,532.4,696203.0,1935.05,129734.0,5426.1,5728575.0,382.05,2443082.0,315.85,6389248.0,410.65,196397.0,5342.1,2688507.0,579.95,2999531.0,287.6,293638.0,2105.55,27292.0,31027.6,2010420.0,325.65,469533.0,1094.75,1864953.0,1011.0,2842835.0,1889.7,666958.0,1948.5,223874.0,3769.0,16417908.0,239.4,1176082.0,1445.55,15406113.0,291.75,405779.0,1866.85,5198970.0,1125.2,8389084.0,167.2,13207767.0,267.6,2788017.0,309.15,912582.0,1164.85,1058589.0,1359.55,342578.0,9160.35,117758.0,9013.6,5582697.0,176.95,2721706.0,180.8,13195105.0,204.9,4388713.0,944.25,18512.0,16977.2,15922452.0,248.15,2412444.0,512.0,1650862.0,3166.6,14241074.0,336.45,6400378.0,596.05,1576573.0,668.3,2983704.0,997.6,103447.0,3917.25,2195268.0,284.75,950334.0,575.45,562666.0,2864.2,4339790.0,809.35,212449535.0,10548.7,1
1335,2568988.0,384.95,465763.0,1172.3,7131174.0,518.25,462905.0,1926.85,83355.0,5371.85,5732851.0,384.25,3690868.0,317.3,5162348.0,405.2,64895.0,5361.65,3853951.0,584.6,1433406.0,285.1,227808.0,2101.65,22240.0,30873.9,2141002.0,330.65,557999.0,1092.85,1004131.0,996.85,1690874.0,1877.7,678180.0,1932.6,204458.0,3737.8,23323232.0,242.8,765225.0,1450.5,20755245.0,290.05,576214.0,1843.6,5215190.0,1125.95,5236513.0,164.95,23815794.0,275.35,3234140.0,309.95,889610.0,1153.95,1459202.0,1360.1,452854.0,9121.5,47494.0,8975.25,4124162.0,178.55,3279393.0,182.1,4957945.0,205.0,3365196.0,938.0,13847.0,17034.85,16142387.0,246.45,1936774.0,509.2,1216533.0,3159.1,6699271.0,334.8,4259135.0,601.6,1676060.0,656.8,2621345.0,977.1,159338.0,3992.35,2650004.0,292.65,2090582.0,588.25,352687.0,2862.05,1503151.0,798.3,211823044.0,10526.2,1
1336,2848405.0,386.55,620949.0,1165.0,10559623.0,512.9,632589.0,1913.3,65288.0,5385.2,3468687.0,395.35,4111643.0,318.35,15936417.0,376.55,64526.0,5395.8,1525419.0,584.4,2332176.0,283.2,322550.0,2136.3,26808.0,30920.15,2661999.0,335.35,1114237.0,1104.15,1150814.0,1018.55,1655535.0,1858.65,792258.0,1939.0,234124.0,3723.6,37033062.0,264.75,682820.0,1454.2,17282341.0,289.6,2259972.0,1832.95,4262771.0,1132.85,16984152.0,157.95,12823460.0,277.35,8395329.0,322.85,660729.0,1153.9,2229317.0,1385.0,256088.0,9077.65,67268.0,9145.55,2617699.0,177.55,5004280.0,183.95,5978038.0,208.1,4481413.0,942.3,11801.0,17141.9,13166927.0,246.15,4431085.0,505.3,2410476.0,3191.15,7087115.0,334.25,10817008.0,621.95,2662071.0,665.2,3347181.0,952.75,449754.0,4103.45,957095.0,292.45,1580356.0,592.9,283973.0,2857.95,2590266.0,801.9,270740891.0,10565.3,1
1337,2178241.0,381.15,727517.0,1159.35,4437940.0,505.7,1226196.0,1880.4,157393.0,5286.35,6753048.0,402.0,1105911.0,314.85,11704053.0,371.4,44036.0,5322.35,1641179.0,589.05,2436310.0,292.05,267337.0,2121.9,17560.0,31148.7,3959565.0,330.55,353978.0,1100.8,4745299.0,1062.35,2627245.0,1834.15,2340345.0,1955.9,399283.0,3742.7,23314520.0,262.1,674146.0,1467.8,19745690.0,282.15,1819822.0,1812.85,12136346.0,1178.45,11402029.0,160.1,10790554.0,276.2,5243673.0,322.85,1218056.0,1152.85,1091415.0,1365.05,303913.0,9025.0,43195.0,9162.0,2913239.0,174.35,1618027.0,182.35,3063725.0,207.2,3349519.0,927.9,8619.0,16999.85,15546939.0,241.2,2424057.0,514.25,9232831.0,3402.45,11908652.0,336.0,6346274.0,606.2,5490181.0,700.5,2201052.0,956.55,192832.0,4080.9,3351507.0,298.05,883269.0,587.7,466032.0,2852.7,2561105.0,799.5,252227268.0,10564.05,1
1338,3614484.0,386.35,554353.0,1178.7,4766412.0,506.2,762125.0,1899.35,87805.0,5294.0,3780866.0,402.85,1201629.0,310.7,8684457.0,381.35,90845.0,5313.05,3016500.0,600.15,1181306.0,289.8,545145.0,2135.55,25698.0,31065.2,2550590.0,332.55,674389.0,1085.1,4543462.0,1088.0,2514450.0,1830.85,3826155.0,1935.75,236404.0,3718.2,9559885.0,255.6,395622.0,1452.75,11620499.0,279.4,1620444.0,1874.4,10915319.0,1187.7,11318168.0,161.7,11746220.0,275.5,3113729.0,321.8,1354154.0,1169.0,1364935.0,1360.0,302205.0,9064.85,67578.0,8905.35,2974188.0,173.6,3930421.0,181.05,2328743.0,206.8,3508515.0,936.0,10349.0,17117.25,12111837.0,242.45,3432552.0,517.8,7592955.0,3408.65,8056732.0,334.05,4591161.0,606.6,6998046.0,702.0,2295872.0,962.95,111251.0,4143.7,3997685.0,297.35,1535205.0,595.25,235602.0,2852.15,2751312.0,824.3,200203196.0,10584.7,1
1339,3093161.0,392.25,484112.0,1170.1,4564259.0,504.85,784895.0,1917.8,142075.0,5427.65,6292775.0,406.25,2631933.0,304.9,6391570.0,383.7,58099.0,5297.2,2782988.0,601.9,1829965.0,290.5,886215.0,2150.15,30284.0,31136.75,1714896.0,337.75,578122.0,1080.4,1996809.0,1061.95,2381491.0,1859.55,1259354.0,1935.0,333702.0,3716.9,35117665.0,236.75,1218174.0,1459.65,15412234.0,284.1,1109545.0,1877.4,4263108.0,1154.5,7313214.0,163.05,8449353.0,276.0,4078872.0,324.75,992352.0,1166.0,1002866.0,1378.0,312103.0,9064.65,51022.0,8822.05,1669647.0,172.85,4080212.0,182.65,2021988.0,206.45,9107264.0,970.05,6661.0,17245.9,9486349.0,240.6,2112975.0,514.05,4157168.0,3385.65,9210931.0,331.55,5953046.0,597.55,2728320.0,682.7,1473491.0,961.95,378441.0,4119.25,3541285.0,286.95,1354271.0,588.7,261691.0,2886.8,2872669.0,838.55,225972673.0,10614.35,1
1340,3205946.0,391.9,280574.0,1163.05,4608455.0,498.4,677675.0,1899.85,139298.0,5434.3,20000806.0,419.85,2554562.0,301.15,6676411.0,385.8,95281.0,5375.3,1125208.0,593.05,1612503.0,290.95,288899.0,2118.0,19360.0,30746.95,4974954.0,327.55,1542093.0,1062.35,1501140.0,1068.8,1299220.0,1849.5,1005148.0,1920.75,219848.0,3717.2,10496552.0,232.05,504777.0,1459.2,7961352.0,278.9,809675.0,1847.75,5797089.0,1160.35,9312047.0,160.6,4928817.0,274.1,3081536.0,321.7,1251769.0,1167.85,1536003.0,1362.9,488641.0,8934.6,84260.0,8734.55,4520117.0,171.85,3629856.0,179.45,3332687.0,207.35,6436620.0,970.5,24183.0,17410.8,13124853.0,237.2,3304748.0,512.6,4098287.0,3470.25,6306039.0,328.6,4122443.0,586.2,4560558.0,686.4,1385599.0,960.85,482116.0,4134.8,6448168.0,287.15,1336463.0,585.35,319384.0,2900.35,3602302.0,853.85,195129613.0,10570.55,1
1341,3663748.0,397.1,1638937.0,1155.7,14919977.0,493.75,1098339.0,1892.1,161700.0,5339.25,12504161.0,409.2,11366237.0,298.65,3946642.0,385.5,92425.0,5373.4,1503008.0,599.95,2781512.0,290.8,1355549.0,2076.85,22392.0,31205.2,4159737.0,325.35,716698.0,1069.2,3026106.0,1077.3,3349024.0,1850.45,1961870.0,1930.25,341735.0,3761.85,16400986.0,234.0,1321586.0,1491.25,14112673.0,278.85,2077102.0,1881.9,5651042.0,1176.45,9718844.0,161.15,20282977.0,278.25,4602880.0,327.7,3196902.0,1185.7,4513014.0,1347.2,614321.0,8946.45,132498.0,9042.95,4456282.0,172.0,6742459.0,180.8,4471983.0,207.0,15588001.0,975.35,14238.0,17227.35,24495144.0,233.2,3998704.0,524.15,6067517.0,3539.25,16647689.0,330.25,7463062.0,578.2,2852323.0,691.1,1859223.0,969.5,512593.0,4079.45,9581301.0,281.35,1151834.0,581.15,387123.0,2884.95,5461957.0,858.15,345536167.0,10617.8,1
1342,8210865.0,402.45,803227.0,1181.6,58859461.0,539.2,641591.0,1901.15,87173.0,5435.25,4518031.0,408.75,1271174.0,300.65,4446504.0,390.15,88432.0,5460.75,1031376.0,599.85,2211983.0,286.75,319344.0,2097.75,44446.0,31599.3,1890670.0,330.8,834828.0,1086.8,2382304.0,1041.65,3005770.0,1853.75,1444252.0,1923.4,571451.0,3713.5,9169183.0,234.95,818770.0,1473.95,16488361.0,287.9,567026.0,1884.7,3831685.0,1185.2,6923570.0,162.9,9732842.0,279.4,2704711.0,327.6,1816266.0,1188.75,1746280.0,1377.75,1873816.0,8783.35,38931.0,9061.7,7772540.0,170.75,4687951.0,180.7,4146524.0,207.9,11666267.0,996.3,14614.0,17018.95,31401889.0,242.6,1689385.0,528.4,2250665.0,3451.95,8804236.0,336.9,4717405.0,589.8,3756249.0,670.5,1049687.0,970.0,127581.0,4062.35,2444786.0,276.15,552782.0,591.65,365533.0,2947.15,1087577.0,862.7,306671172.0,10692.3,1
